Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,,,2013/14,232.46419940241,228.687754852045,236.287372600578,226.531713395181,238.504755017191,14439,6211279,,,Not compared,Not compared,20130000,,,1y
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fourth less deprived decile (IMD2019),2018/19,156.24,146,167.4,140.2,173.9,830,531247,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Third less deprived decile (IMD2019),2018/19,140.7,130.8,152,125.2,158.4,695,493973,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Second least deprived decile (IMD2019),2018/19,127.95,117,138.7,111.2,145.3,545,425964,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Male,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Least deprived decile (IMD2019),2018/19,125.27,115.3,135,110,141,630,502926,,,Better,Not compared,20180000,,,1y"
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,,,2018/19,153.538416829547,150.428088858046,156.696866809321,148.65679282794,158.531308086992,9267,6035623,,,Not compared,Not compared,20180000,,,1y
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Most deprived decile (IMD2019),2018/19,238.77,226.7,250.9,220.1,258.2,1515,634502,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Second most deprived decile (IMD2019),2018/19,206.4,192.4,220.6,184.8,229.2,835,404556,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Third more deprived decile (IMD2019),2018/19,135.96,125.8,145.9,120.4,152.1,710,522212,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fourth more deprived decile (IMD2019),2018/19,175.91,164.3,187.8,157.9,194.9,875,497415,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fifth more deprived decile (IMD2019),2018/19,187.93,177.1,199.3,171,206,1115,593302,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fifth less deprived decile (IMD2019),2018/19,131.35,121.8,141.5,116.5,147.4,700,532929,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fourth less deprived decile (IMD2019),2018/19,126.71,119.3,134.7,115.2,139.3,1065,840470,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Third less deprived decile (IMD2019),2018/19,133.55,125.3,142.2,120.8,147.3,980,733808,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Second least deprived decile (IMD2019),2018/19,107.51,100.9,114.7,97.2,118.9,950,883630,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Least deprived decile (IMD2019),2018/19,106.87,97.7,116.2,92.8,121.9,525,491247,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Most deprived decile (IMD2019),2018/19,224.49,215.3,234.4,210.1,240,2165,964413,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Second most deprived decile (IMD2019),2018/19,155.05,146.8,163.4,142.3,168.4,1360,877144,,,Similar,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Third more deprived decile (IMD2019),2018/19,179.83,170.5,189.5,165.4,195.2,1405,781311,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fourth more deprived decile (IMD2019),2018/19,156.76,146.7,167.4,141.1,173.6,895,570938,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Similar,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fifth more deprived decile (IMD2019),2018/19,124.02,114.8,134.7,109.5,140.8,610,491837,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fifth less deprived decile (IMD2019),2018/19,149.54,139.7,159.5,134.3,165.6,885,591830,,,Similar,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fourth less deprived decile (IMD2019),2018/19,123.09,113.2,132.8,108,138.7,620,503689,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Third less deprived decile (IMD2019),2018/19,109.72,100.2,119.4,95.2,125.3,515,469366,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Second least deprived decile (IMD2019),2018/19,99.47,90.3,109.9,85.1,116,405,407151,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Female,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Least deprived decile (IMD2019),2018/19,85.01,77.1,93.9,72.7,99.1,405,476392,,,Better,Not compared,20180000,,,1y"
90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,,,2018/19,181.288453841823,178.924629575736,183.675704018644,177.572383033239,185.058711514508,22449,12383028,,,Not compared,Not compared,20180000,,,1y
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Most deprived decile (IMD2019),2018/19,289.9,280.8,299.4,275.6,304.9,3770,1300450,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Second most deprived decile (IMD2019),2018/19,226.31,216.2,236.8,210.5,242.9,1875,828505,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Third more deprived decile (IMD2019),2018/19,165.92,158.1,173.6,153.8,178.3,1775,1069815,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fourth more deprived decile (IMD2019),2018/19,208.48,199.9,217.7,195,223,2130,1021702,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fifth more deprived decile (IMD2019),2018/19,224.02,215.7,232.6,211,237.6,2725,1216421,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fifth less deprived decile (IMD2019),2018/19,154.95,147.8,162.7,143.8,167.1,1695,1093867,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Fourth less deprived decile (IMD2019),2018/19,148.83,143.2,154.8,140,158.2,2565,1723467,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Third less deprived decile (IMD2019),2018/19,160.23,154,166.8,150.4,170.6,2415,1507236,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Second least deprived decile (IMD2019),2018/19,122.48,117.4,127.7,114.6,130.7,2225,1816661,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""County & UA deprivation deciles in England (IMD2019, 4/19 and 4/20 geog.)"",Least deprived decile (IMD2019),2018/19,125.65,118.8,132.8,115,137,1265,1006730,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Most deprived decile (IMD2019),2018/19,267.21,260.2,274.6,256.1,278.9,5280,1975977,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Second most deprived decile (IMD2019),2018/19,186.22,180,192.6,176.4,196.4,3350,1798901,,,Similar,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Third more deprived decile (IMD2019),2018/19,215.43,208.4,222.9,204.4,227.1,3450,1601454,,,Worse,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fourth more deprived decile (IMD2019),2018/19,181.57,173.8,189.3,169.5,193.9,2125,1170370,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Similar,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fifth more deprived decile (IMD2019),2018/19,147.2,139.9,155,135.8,159.5,1490,1012262,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fifth less deprived decile (IMD2019),2018/19,173.23,165.8,180.7,161.7,185.1,2105,1215182,,,Better,Not compared,20180000,,,1y"
"90810,Hospital admissions for asthma (under 19 years),,,E92000001,England,England,Persons,0-18 yrs,""District & UA deprivation deciles in England (IMD2019, 4/19 geog.)"",Fourth less deprived decile (IMD2019),2018/19,140.11,132.9,147.4,128.9,151.8,1450,1034936,""Should be treated with caution, as it contains areas for which values have not been presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19"",,Better,Not compared,20180000,,,1y"
